"id","nq","mvinyr","prfuse","csmptv","weight","pvwlbn","pvwlid","pvwlod","prvwel","rwtank","rwtkrp","rwusbn","rwusid","rwusod","rwtuse","otsrid","otsrod","otsodc","mncdsv","munisv","dtcdsv","dstrsv","pvcdsv","prvnsv","dtbtor","xcoord","ycoord","sscdgb","ststgb","smcdgb","mncdgb","munigb","dtcdgb","dstrgb","pvcdgb","prvngb","nbpsnr","nbwkpp","nbchdr","nbadlt","nttper","eqadlt","npnspo","nwprpo","nchdpo","nadtpo","nttppo","eqatpo","rprage","rprgen","rprjob","rped6c","rped4c","income","inceqa","iceqac1","iceqac2","fseaid","dfpay","TEH","dwowsh","dwltyp","dwcsy9","dwcsy6","dwcsy5","livara","lareqa","nbktch","nblvrm","nbbdrm","nbbtrm","nbtoil","pldisw","pmnpol","pmnprp","tmppol","tmpprp","garden","dshwas","dshwrp","wasmch","wasmrp","bath","bathrp","shower","shwrrp","bthshw","btshrp","efshhd","efshrp","eftoil","eftlrp","eftech","efterp","drtoil","drtlrp","hlpwtk","cfdiwq","ppusvl","bdgmtr","lmtmtr","dwelocp","csptdo","cspppd","cspdwo","cspeqa","cspeqo","bill","price1","CVD","CVA","bill70"
529,5234,1994,"no",60.28,0.406484,"no","no","no","no","no","no","no","no","no","no","no","no","no","62121","Neupre","62000","Liege","60000","Liege","SWDE",228375.483004567,138849.92206435,"62121A101","Rognac","62121A1","62121","Neupre","62000","Liege","60000","Liege",2,0,0,2,2,1.5,2,0,0,2,2,1.5,77,"M","(pre)retired","university","university",3750,30000,"average","higher","no","no",0.652432,"owner","4 facades","1991-2000","1991-2000","1991-2000",145,96.6666666666667,"1","1","2","1","2","no","no","no","no","no","yes","yes","yes","yes","yes","no","no","yes","no","shower","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.884615384615385,68.1426086956522,82.5753424657534,93.3460393091126,110.100456621005,124.461385745483,293.594242,4.87050832780358,2.448,1.745,325.0225
530,9556,1969,"yes",NA,0.737175,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","no","81004","Aubange","81000","Arlon","80000","Luxembourg","SWDE",249146.159652235,28691.1943000397,"81004C00-","Halanzy-Centre","81004C0","81004","Aubange","81000","Arlon","80000","Luxembourg",1,1,0,2,2,1.5,1,1,0,2,2,1.5,70,"M","(pre)retired","technique","vocation",2750,22000,"modest","average","no","no",0.841309,"owner","4 facades","1946-1970","1946-1970","1946-1970",162,108,"1","1","1","1","2","yes","no","no","no","no","yes","yes","yes","no","no","no","no","yes","yes","shower","shower","yes","yes","yes","yes","yes","yes","no","no","no","neither confident nor suspicious","yes","no","no",0.923076923076923,NA,NA,NA,NA,NA,277.632126,NA,2.448,1.745,325.0225
532,7908,2014,"yes",NA,1.117835,"no","no","no","no","no","no","no","no","no","no","no","no","no","92094","Namur","92000","Namur","90000","Namur","SWDE",183632.670836913,131043.507918105,"92094M00-","Saint-Marc-Centre","92094M0","92094","Namur","92000","Namur","90000","Namur",0,2,1,2,3,NA,NA,NA,0,NA,NA,NA,39,NA,NA,NA,NA,3250,NA,NA,NA,"no","no",0.815031,"owner - mortgage loan","3 facades","1946-1970","1946-1970","1946-1970",152,NA,"1","1","0","1","1","no","no","no","no","no","yes","yes","yes","yes","yes","yes","no","no","no","bathtub","none","yes","yes","yes","yes","yes","yes","no","no","no","rather confident","yes","no","no",0.923076923076923,NA,NA,NA,NA,NA,317.862227,NA,2.448,1.745,325.0225
533,10514,2000,"no",120,0.584959,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","62038","Fleron","62000","Liege","60000","Liege","CILE",243572.508347617,146302.636515149,"62038A170","Fort","62038A1","62038","Fleron","62000","Liege","60000","Liege",0,2,0,2,2,1.5,0,2,0,2,2,1.5,60,"M","(pre)retired","before highschool","before highschool",3750,30000,"average","higher","no","no",1.273119,"owner","4 facades","1991-2000","1991-2000","1991-2000",193,128.666666666667,"1","1","3 or more","2","3 or more","no","no","no","no","no","yes","yes","no","yes","yes","yes","no","yes","no","both","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.980769230769231,122.352941176471,164.383561643836,167.606768734891,219.178082191781,223.475691646522,572.9035,4.77419583333333,2.6366,1.745,340.0162
534,1711,1974,"no",78,1.252074,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","no","62063","Liege","62000","Liege","60000","Liege","CILE",239110.453924032,147236.175232909,"62063F432","Bois-De-Breux","62063F4","62063","Liege","62000","Liege","60000","Liege",2,0,0,2,2,1.5,2,0,0,2,2,1.5,81,"M","(pre)retired",NA,NA,1750,14000,"modest","modest","no","yes",1.796563,"renter - social or public","2 facades","1971-1980","1971-1990","1971-1990",57,38,"1","1","2","1","1","no","no","no","no","no","yes","yes","yes","yes","yes","no","no","yes","no","shower","none","yes","no","yes","no","yes","no","no","no","no","no opinion","yes","no","no",0.961538461538462,81.12,106.849315068493,111.123287671233,142.465753424658,148.164383561644,377.278168,4.83689958974359,2.6366,1.745,340.0162
535,12654,1969,"no",118,0.570435,"no","no","no","no","no","no","no","no","no","no","no","no","no","62003","Ans","62000","Liege","60000","Liege","CILE",230325.837625245,152488.940102498,"62003C001","Alleur-Centre","62003C0","62003","Ans","62000","Liege","60000","Liege",2,0,0,2,2,1.5,2,0,0,2,2,1.5,90,"M","(pre)retired","before highschool","before highschool",2250,18000,"modest","modest","no","no",2.087363,"owner","3 facades","1946-1970","1946-1970","1946-1970",132,88,"1","2","3 or more","1","1","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","neither confident nor suspicious","yes","no","no",1,118,161.643835616438,161.643835616438,215.525114155251,215.525114155251,563.588008,4.77616955932203,2.6366,1.745,340.0162
536,2744,1970,"no",89,1.131066,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","no","63088","Plombieres","63000","Verviers","60000","Liege","SWDE",264429.072948129,158043.606694299,"63088B00-","Moresnet-Centre","63088B0","63088","Plombieres","63000","Verviers","60000","Liege",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3750,NA,NA,NA,"no","no",0.948576,"owner","4 facades","Before 1875","Before 1919","Before 1945",100,NA,"1","1","3 or more","2","2","no","no","no","no","no","yes","yes","no","yes","no","yes","no","no","no","bathtub","none","no","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",0.923076923076923,96.4166666666667,NA,NA,NA,NA,426.85935,4.79617247191011,2.448,1.745,325.0225
537,48,1965,"no",22,1.019186,"no","no","no","no","no","no","no","no","no","no","no","no","no","85011","Florenville","85000","Virton","80000","Luxembourg","SWDE",212355.755456063,45142.996787684,"85011E00-","Fontenoille-Centre","85011E0","85011","Florenville","85000","Virton","80000","Luxembourg",1,0,0,1,1,1,1,0,0,1,1,1,78,"M","(pre)retired",NA,NA,1250,15000,"modest","modest","no","no",0.945838,"owner","2 facades","1875-1918","Before 1919","Before 1945",48,48,"1","1","1","1","1","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no","confident","yes","no","no",NA,NA,60.2739726027397,NA,60.2739726027397,NA,141.8757,6.44889545454545,2.448,1.745,325.0225
538,12289,2013,"no",37,0.570435,"no","no","no","no","no","no","no","no","no","no","no","no","no","62108","Vise","62000","Liege","60000","Liege","CILE",243852.703404045,159295.057869468,"62108A01-","Vise-Centre Est","62108A0","62108","Vise","62000","Liege","60000","Liege",1,0,0,1,1,1,1,0,0,1,1,1,66,"F","(pre)retired","technique","vocation",1250,15000,"modest","modest","no","no",1.242071,"owner","appartment/studio","1946-1970","1946-1970","1946-1970",100,100,"1","1","2","1","1","no","no","no","no","no","no","yes","yes","yes","no","no","no","yes","yes","shower","shower","yes","yes","yes","yes","yes","yes","no","no","no","rather confident","yes","no","no",1,37,101.369863013699,101.369863013699,101.369863013699,101.369863013699,186.310582,5.03542113513514,2.6366,1.745,340.0162
539,3535,1992,"no",64,0.584959,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","62022","Chaudfontaine","62000","Liege","60000","Liege","CILE",239251.823037466,140654.010085182,"62022B143","Les Cours","62022B1","62022","Chaudfontaine","62000","Liege","60000","Liege",0,2,0,2,2,1.5,0,2,0,2,2,1.5,61,"M","(pre)retired","professional","vocation",3250,26000,"average","average","no","no",0.800179,"owner","4 facades","1991-2000","1991-2000","1991-2000",115,76.6666666666667,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","no","no","no","yes","yes","shower","shower","no","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",1,64,87.6712328767123,87.6712328767123,116.89497716895,116.89497716895,312.069724,4.8760894375,2.6366,1.745,340.0162
540,12398,2013,"no",109.82,1.411032,"no","no","no","no","no","no","no","no","no","no","no","no","no","81004","Aubange","81000","Arlon","80000","Luxembourg","SWDE",253416.329591726,28310.2666427055,"81004A01-","Centre-Chem De Fer S.(Front.)","81004A0","81004","Aubange","81000","Arlon","80000","Luxembourg",0,2,1,2,3,1.8,0,2,1,2,3,1.8,26,"M","worker","highschool","highschool",3750,25000,"modest","average","no","yes",1.163261,"owner - mortgage loan","3 facades","1946-1970","1946-1970","1946-1970",132,73.3333333333333,"1","1","3 or more","1","2","yes","no","no","yes","yes","yes","yes","no","yes","no","no","no","yes","no","shower","none","no","no","yes","yes","yes","yes","no","no","no","rather confident","yes","no","no",1,109.82,100.292237442922,100.292237442922,167.153729071537,167.153729071537,523.467273,4.76659327080677,2.448,1.745,325.0225
541,3871,2000,"no",92.32,0.755945,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","81001","Arlon","81000","Arlon","80000","Luxembourg","SWDE",254758.461631433,39546.3234770074,"81001B3PA","Weyler - Auf Der Kiemerchen/Seylerhoff/Biff/Birel","81001B3","81001","Arlon","81000","Arlon","80000","Luxembourg",0,2,2,2,4,2.1,0,2,2,2,4,2.1,46,"M","private sector","highschool","highschool",3750,21428.5714285714,"modest","average","no","no",0.98281,"owner - mortgage loan","4 facades","1991-2000","1991-2000","1991-2000",120,57.1428571428571,"1","2","3 or more","1","2","yes","no","no","yes","no","yes","yes","yes","yes","no","yes","no","yes","no","both","none","yes","yes","yes","yes","yes","yes","no","no","no","confident","yes","no","no",0.980769230769231,94.1301960784314,63.2328767123288,64.4727370400215,120.44357469015,122.805213409565,442.264648,4.7905616117851,2.448,1.745,325.0225
542,14835,1970,"no",20.28,1.173536,"yes","yes","yes","both","no","no","no","no","no","no","yes","yes","no","81004","Aubange","81000","Arlon","80000","Luxembourg","SWDE",248001.00624265,32233.4826473603,"81004D000","Rachecourt-Centre","81004D0","81004","Aubange","81000","Arlon","80000","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,"owner","3 facades","1919-1945","1919-1945","Before 1945",100,NA,"1","1","2","1","1","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no","rather confident","yes","no","no",NA,NA,NA,NA,NA,NA,139.464518,6.87694861932939,2.448,1.745,325.0225
543,3915,1988,"no",36,0.911202,"no","no","no","no","no","no","no","no","no","no","no","no","no","62120","Flemalle","62000","Liege","60000","Liege","CILE",227048.024472859,142304.687350361,"62120B142","Ivoz Ouest","62120B1","62120","Flemalle","62000","Liege","60000","Liege",0,1,0,1,1,NA,NA,NA,0,NA,NA,NA,58,"F","(pre)retired","higher not university","university",2250,NA,NA,NA,"no","no",0.672788,"owner","2 facades","1919-1945","1919-1945","Before 1945",160,NA,"1","1","1","1","1","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","rather confident","yes","no","no",0.980769230769231,36.7058823529412,98.6301369863014,NA,NA,NA,181.652836,5.04591211111111,2.6366,1.745,340.0162
544,3545,2010,"no",62.77,0.820895,"yes","yes","yes","both","yes","yes","no","no","no","no","yes","yes","no","62100","Sprimont","62000","Liege","60000","Liege","SWDE",237765.658460895,131525.461217741,"62100A60-","Fraiture - Centre","62100A6","62100","Sprimont","62000","Liege","60000","Liege",0,2,0,2,2,1.5,0,1,0,1,1,1,57,"M","private sector","higher not university","university",3750,30000,"average","higher","no","no",0.678107,"owner","4 facades","1946-1970","1946-1970","1946-1970",85,56.6666666666667,"1","1","2","1","2","no","no","no","no","no","yes","yes","yes","yes","no","no","no","yes","yes","shower","shower","yes","yes","yes","yes","yes","yes","no","no","yes","neither confident nor suspicious","yes","no","no",0.942307692307692,66.6130612244898,85.986301369863,182.501537601342,114.648401826484,182.501537601342,305.148216,4.86137033614784,2.448,1.745,325.0225
545,14972,1999,"no",21.02,1.362898,"no","no","no","no","no","no","no","no","no","no","no","no","no","52021","Fleurus","52000","Charleroi","50000","Hainaut","SWDE",164860.476187258,129271.582478683,"52021B202","Cite De La Dreve","52021B2","52021","Fleurus","52000","Charleroi","50000","Hainaut",1,0,0,1,1,NA,NA,NA,0,NA,NA,NA,66,"F","(pre)retired",NA,NA,750,NA,NA,NA,"no","no",1.561132,"renter - social or public","2 facades","1971-1980","1971-1990","1971-1990",30,NA,"1","0","1","1","1","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","none","none","no","no","yes","yes","yes","yes","no","no","no","confident","yes","no","no",1,21.02,57.5890410958904,NA,NA,NA,140.501887,6.68420014272122,2.448,1.745,325.0225
546,1503,2001,"no",43.05,0.755945,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","85011","Florenville","85000","Virton","80000","Luxembourg","SWDE",218095.10591424,43309.5356740039,"85011A000","Florenville-Centre","85011A0","85011","Florenville","85000","Virton","80000","Luxembourg",0,1,0,1,1,1,0,1,0,1,1,1,58,"F","state employee","higher not university","university",1750,21000,"modest","average","no","no",1.017355,"owner","4 facades","2001-2005","2001 and after","2001 and after",150,150,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","no","yes","no","yes","no","both","none","no","no","yes","yes","yes","yes","no","no","no","neither confident nor suspicious","yes","no","no",0.942307692307692,45.6857142857143,117.945205479452,125.166340508806,117.945205479452,125.166340508806,213.644458,4.96270518002323,2.448,1.745,325.0225
547,928,1997,"no",13.08,2.792823,"no","no","no","no","no","no","no","no","no","no","no","no","no","63084","Welkenraedt","63000","Verviers","60000","Liege","SWDE",263438.806724571,151290.541905568,"63084A000","Welkenraedt-Centre","63084A0","63084","Welkenraedt","63000","Verviers","60000","Liege",0,1,0,1,1,1,0,1,0,1,1,1,49,"M","unemployed","professional","vocation",750,9000,"precarious","precarious","no","no",1.437458,"renter - private sector","appartment/studio","1875-1918","Before 1919","Before 1945",40,40,"1","1","0","1","1","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",1,13.08,35.8356164383562,35.8356164383562,35.8356164383562,35.8356164383562,129.371198,9.89076437308868,2.448,1.745,325.0225
548,946,2014,"no",18.5,1.986473,"no","no","no","no","yes","no","no","no","no","no","no","no","no","52011","Charleroi","52000","Charleroi","50000","Hainaut","SWDE",150409.250449262,122436.402589363,"52011K3BG","Cimetiere De Monceau","52011K3","52011","Charleroi","52000","Charleroi","50000","Hainaut",0,2,0,2,2,1.5,0,2,0,2,2,1.5,22,"M",NA,"professional","vocation",2750,22000,"modest","average","no","no",0.415058,"owner - mortgage loan","4 facades","1971-1980","1971-1990","1971-1990",70,46.6666666666667,"1","1","2","1","1","no","no","no","no","no","no","yes","no","yes","yes","yes","no","yes","no","both","none","no","no","no","no","no","no","no","no","no","rather suspicious","yes","no","no",0.519230769230769,35.6296296296296,25.3424657534247,48.8077118214105,33.7899543378995,65.0769490952139,136.969225,7.40374189189189,2.448,1.745,325.0225
549,12935,2005,"no",106.82,1.591714,"no","no","no","no","yes","yes","yes","yes","yes","both","yes","yes","no","56086","Ham-Sur-Heure-Nalinnes","56000","Thuin","50000","Hainaut","SWDE",155503.153136772,114617.983366346,"56086B111","Noir Chien","56086B1","56086","Ham-Sur-Heure-Nalinnes","56000","Thuin","50000","Hainaut",0,2,3,2,5,2.4,0,2,3,2,5,2.4,38,"F","state employee","university","university",5250,26250,"average","average","no","no",0.849245,"owner - mortgage loan","4 facades","1875-1918","Before 1919","Before 1945",200,83.3333333333333,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","yes","yes","yes","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","rather confident","yes","no","no",0.961538461538462,111.0928,58.5315068493151,60.8727671232877,121.940639269406,126.818264840183,509.546823,4.77014438307433,2.448,1.745,325.0225
550,6159,2010,"no",99,1.21199,"no","no","no","no","no","no","no","no","no","no","no","no","no","62122","Trooz","62000","Liege","60000","Liege","CILE",241791.548032442,141619.290870761,"62122A011","La Brouck","62122A0","62122","Trooz","62000","Liege","60000","Liege",0,2,0,2,2,1.5,0,2,0,2,2,1.5,25,"M","state employee","highschool","highschool",3250,26000,"average","average","no","no",1.218182,"owner - mortgage loan","3 facades","1919-1945","1919-1945","Before 1945",180,120,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","yes","no","no","no","bathtub","none","no","no","yes","yes","yes","yes","no","no","no","rather confident","yes","no","no",1,99,135.616438356164,135.616438356164,180.821917808219,180.821917808219,475.090834,4.79889731313131,2.6366,1.745,340.0162
551,4895,2009,"no",16.38,0.584959,"no","no","no","no","yes","yes","yes","yes","yes","both","yes","yes","no","64074","Waremme","64000","Waremme","60000","Liege","SWDE",212748.617412071,153638.307130217,"64074A201","Rue De Huy","64074A2","64074","Waremme","64000","Waremme","60000","Liege",0,1,0,1,1,1,0,1,0,1,1,1,61,"F","(pre)retired","technique","vocation",1250,15000,"modest","modest","no","no",0.893315,"owner","4 facades","2006 and after","2001 and after","2001 and after",150,150,"1","1","2","1","2","no","no","no","no","no","yes","yes","yes","yes","yes","yes","yes","yes","yes","both","both","no","no","no","no","no","no","no","no","no","no opinion","yes","no","no",1,16.38,44.8767123287671,44.8767123287671,44.8767123287671,44.8767123287671,133.997303,8.18054352869353,2.448,1.745,325.0225
552,11797,1992,"no",15.81,0.780099,"yes","yes","yes","both","no","no","no","no","no","no","yes","yes","no","53070","Saint-Ghislain","53000","Mons","50000","Hainaut","SWDE",109625.820483318,128568.258498698,"53070C020","Cite Des Aulnois","53070C0","53070","Saint-Ghislain","53000","Mons","50000","Hainaut",2,0,0,2,2,NA,NA,NA,0,NA,NA,NA,78,"M",NA,NA,NA,1250,NA,NA,NA,"no","no",0.887988,"owner","2 facades","1875-1918","Before 1919","Before 1945",116,NA,"1","2","2","1","1","no","no","no","no","no","yes","no","no","yes","yes","yes","no","no","no","bathtub","none","yes","yes","yes","yes","yes","yes","no","no","no","neither confident nor suspicious","yes","no","no",NA,NA,21.6575342465753,NA,NA,NA,133.198249,8.424936685642,2.448,1.745,325.0225
553,8683,1970,"no",27,0.570435,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","62032","Esneux","62000","Liege","60000","Liege","CILE",235309.174189321,136734.564855393,"62032A00-","Esneux-Mont","62032A0","62032","Esneux","62000","Liege","60000","Liege",0,1,0,1,1,1,0,1,0,1,1,1,64,"F","(pre)retired","before highschool","before highschool",750,9000,"precarious","precarious","no","no",1.660827,"owner","4 facades","1946-1970","1946-1970","1946-1970",250,250,"1","1","1","1","1","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","bathtub","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.980769230769231,27.5294117647059,73.972602739726,75.4230459307011,73.972602739726,75.4230459307011,149.474416,5.53608948148148,2.6366,1.745,340.0162
554,13461,2014,"yes",NA,2.554732,"no","no","no","no","no","no","no","no","no","no","no","no","no","62063","Liege","62000","Liege","60000","Liege","CILE",239241.336163139,151606.339535485,"62051A010","Large Voie","62051A0","62051","Herstal","62000","Liege","60000","Liege",0,2,1,2,3,1.8,0,2,1,2,3,1.8,34,"F","unemployed",NA,NA,1250,8333.33333333333,"precarious","precarious","no","yes",2.515188,"renter - private sector","2 facades","1981-1990","1971-1990","1971-1990",94,52.2222222222222,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","shower","none","yes","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",1,NA,NA,NA,NA,NA,377.278168,NA,2.6366,1.745,340.0162
555,2212,1984,"no",74.02,0.538871,"no","no","no","no","no","no","no","no","no","no","no","no","no","25014","Braine-L'alleud","25000","Nivelles","20002","Brabant Wallon","SWDE",146440.119867536,147980.520078329,"25014C10-","Bois-Seigneur-Isaac-Centre","25014C1","25014","Braine-L'alleud","25000","Nivelles","20002","Brabant Wallon",0,2,0,2,2,1.5,0,2,0,2,2,1.5,64,"M","private sector","professional","vocation",1250,10000,"precarious","precarious","no","no",2.382333,"owner","3 facades","1875-1918","Before 1919","Before 1945",100,66.6666666666667,"1","1","1","1","2","no","no","no","no","no","yes","yes","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","confident","yes","no","no",1,74.02,101.397260273973,101.397260273973,135.196347031963,135.196347031963,357.349903,4.82774794650095,2.448,1.745,325.0225
556,6829,1967,"no",32.89,0.564243,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","52011","Charleroi","52000","Charleroi","50000","Hainaut","SWDE",157365.765611293,121207.342789371,"52011E112","La Corderie","52011E1","52011","Charleroi","52000","Charleroi","50000","Hainaut",2,0,0,2,2,1.5,2,0,0,2,2,1.5,71,"M","(pre)retired","technique","vocation",3250,26000,"average","average","no","no",0.426924,"owner","2 facades","1946-1970","1946-1970","1946-1970",200,133.333333333333,"1","2","1","1","1","no","no","no","no","no","no","yes","yes","yes","yes","no","no","yes","no","shower","none","no","no","yes","yes","yes","yes","no","no","no","rather confident","yes","no","no",1,32.89,45.0547945205479,45.0547945205479,60.0730593607306,60.0730593607306,166.500534,5.06234521131043,2.448,1.745,325.0225
557,13113,1981,"yes",NA,0.703227,"no","no","no","no","yes","no","no","no","no","no","no","no","no","92137","Sambreville","92000","Namur","90000","Namur","SWDE",167955.027822547,123634.373297887,"92137C00-","Falisolle-Centre","92137C0","92137","Sambreville","92000","Namur","90000","Namur",0,2,0,2,2,1.5,0,2,0,2,2,1.5,62,"M","incapable","before highschool","before highschool",1750,14000,"modest","modest","no","yes",0.655572,"owner - mortgage loan","4 facades","1981-1990","1971-1990","1971-1990",100,66.6666666666667,"1","1","2","1","1","no","no","no","no","no","yes","yes","yes","yes","yes","no","no","no","no","none","none","no","no","no","no","no","no","no","no","no","confident","yes","no","no",1,NA,NA,NA,NA,NA,137.67015,NA,2.448,1.745,325.0225
558,3343,1957,"no",103,1.131066,"no","no","no","no","no","no","no","no","no","no","no","no","no","62038","Fleron","62000","Liege","60000","Liege","CILE",242162.344360685,145407.975351538,"62038D012","Verte Voie","62038D0","62038","Fleron","62000","Liege","60000","Liege",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1250,NA,NA,NA,"no","no",3.291479,"owner","2 facades","1875-1918","Before 1919","Before 1945",108,NA,"1","1","1","1","1","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",1,103,NA,NA,NA,NA,493.721818,4.79341570873786,2.6366,1.745,340.0162
559,2381,1989,"no",23,0.508812,"no","no","no","no","no","no","no","no","no","no","no","no","no","62015","Beyne-Heusay","62000","Liege","60000","Liege","CILE",241687.144478626,146461.519952189,"62015A01-","Neufville","62015A0","62015","Beyne-Heusay","62000","Liege","60000","Liege",1,0,0,1,1,1,1,0,0,1,1,1,90,"M","(pre)retired","higher not university","university",1250,15000,"modest","modest","no","no",0.958879,"owner","4 facades","1981-1990","1971-1990","1971-1990",100,100,"1","1","1","1","1","no","no","no","no","no","yes","no","no","yes","no","yes","no","yes","no","both","none","no","no","yes","no","yes","no","no","no","no","confident","yes","no","no",0.923076923076923,24.9166666666667,63.013698630137,68.2648401826484,63.013698630137,68.2648401826484,143.831824,6.25355756521739,2.6366,1.745,340.0162
560,12605,1985,"no",42.49,0.564243,"no","no","no","no","no","no","no","no","no","no","no","no","no","53053","Mons","53000","Mons","50000","Hainaut","SWDE",122489.926770494,120744.741049788,"53053M00-","Harveng-Centre","53053M0","53053","Mons","53000","Mons","50000","Hainaut",1,1,0,2,2,1.5,1,0,0,1,1,1,67,"M","(pre)retired","before highschool","before highschool",3250,26000,"average","average","no","no",0.541144,"owner","4 facades","1946-1970","1946-1970","1946-1970",80,53.3333333333333,"1","1","2","1","1","no","no","no","no","no","yes","no","no","yes","no","yes","no","no","no","bathtub","none","yes","no","yes","no","yes","no","no","no","no","neither confident nor suspicious","yes","no","no",0.846153846153846,50.2154545454545,58.2054794520548,137.576587795766,77.6073059360731,137.576587795766,211.045974,4.96695631913391,2.448,1.745,325.0225
561,8985,2004,"no",31.74,0.65754,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","yes","84009","Bertrix","84000","Neufchateau","80000","Luxembourg","SWDE",210184.45439894,54895.892949882,"84009D00-","Cugnon-Centre","84009D0","84009","Bertrix","84000","Neufchateau","80000","Luxembourg",1,0,0,1,1,1,1,0,0,1,1,1,78,"M","(pre)retired","highschool","highschool",1250,15000,"modest","modest","no","no",1.074429,"owner","4 facades","1971-1980","1971-1990","1971-1990",95,95,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","bathtub","none","yes","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",1,31.74,86.958904109589,86.958904109589,86.958904109589,86.958904109589,161.164361,5.07764212350347,2.448,1.745,325.0225
562,6352,2013,"no",81.11,1.950833,"no","no","no","no","no","no","yes","no","yes","outdoor","no","yes","yes","82032","Vielsalm","82000","Bastogne","80000","Luxembourg","SWDE",263320.064299556,112005.118854702,"82032B00-","Petit-Thier-Centre","82032B0","82032","Vielsalm","82000","Bastogne","80000","Luxembourg",0,4,1,4,5,2.8,0,2.5,1,2.5,3.5,2.05,28,"F","private sector","higher not university","university",2250,9642.85714285714,"precarious","precarious","no","no",1.445365,"owner - mortgage loan","4 facades","1875-1918","Before 1919","Before 1945",200,71.4285714285714,"1","1","3 or more","1","0","no","no","no","no","no","yes","yes","no","yes","yes","yes","no","no","no","bathtub","none","no","no","no","no","no","no","yes","yes","no","confident","yes","no","no",1,81.11,44.4438356164384,63.4911937377691,79.3639921722114,108.399599064484,390.248567,4.81134961163852,2.448,1.745,325.0225
563,653,1945,"no",9.1,0.626316,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","55040","Soignies","55000","Soignies","50000","Hainaut","SWDE",123502.117266426,141603.388847142,"55040F10-","Louvignies-Centre","55040F1","55040","Soignies","55000","Soignies","50000","Hainaut",1,0,0,1,1,1,1,0,0,1,1,1,84,"M","state employee","higher not university","university",2250,27000,"average","higher","no","no",0.458488,"owner","4 facades","1919-1945","1919-1945","Before 1945",80,80,"1","1","1","1","1","no","no","no","no","no","no","yes","yes","yes","yes","yes","no","no","no","bathtub","none","yes","no","yes","no","yes","no","no","no","no","rather confident","yes","no","no",0.961538461538462,9.464,24.9315068493151,25.9287671232877,24.9315068493151,25.9287671232877,123.791835,13.6034983516484,2.448,1.745,325.0225
