"(Intercept)","npspos","nwppos","nchpos","iceqacmodest","iceqacaverage","iceqachigher","prvweloutdoor","prvwelindoor","prvwelboth","rwtuseoutdoor","rwtuseindoor","rwtuseboth","laeqas30","gardenyes","pmnpolyes","bathyes","municd","random","rdpp"
62.2467020543779,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53039",68.0509439449306,40.3911235957889
64.5265914368349,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53044",70.3308333273876,42.671012978246
63.1748531931489,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53046",68.9790950837016,41.31927473456
67.4808303553333,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53053",73.285072245886,45.6252518967443
65.9034080219585,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53065",71.7076499125112,44.0478295633695
62.3864445896806,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53068",68.1906864802333,40.5308661310916
60.5239320295745,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53070",66.3281739201272,38.6683535709856
63.4213913025155,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53082",69.2256331930682,41.5658128439266
62.7173218656595,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53083",68.5215637562122,40.8617434070705
67.8687925560783,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"53084",73.673034446631,46.0132140974894
66.5094967456834,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"54007",72.3137386362361,44.6539182870944
63.9927450923189,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"54010",69.7969869828715,42.1371666337299
72.1375192055439,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"55004",77.9417610960966,50.281940746955
65.2502689758874,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"55010",71.0545108664401,43.3946905172985
63.8326004872242,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"55022",69.6368423777768,41.9770220286352
61.1174182485393,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"55023",66.9216601390919,39.2618397899503
62.4967864706817,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"55035",68.3010283612344,40.6412080120928
59.9043769290037,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"55039",65.7086188195564,38.0487984704148
61.6484758978178,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"55040",67.4527177883705,39.7928974392289
66.0324955241053,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"55050",71.8367374146579,44.1769170655163
67.9857275007495,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56001",73.7899693913022,46.1301490421606
65.9797271480338,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56005",71.7839690385865,44.1241486894449
62.4026764782635,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56011",68.2069183688162,40.5470980196746
61.9894939732584,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56016",67.7937358638111,40.1339155146694
65.2839759787363,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56022",71.088217869289,43.4283975201473
63.361890547152,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56029",69.1661324377047,41.5063120885631
61.9194439626601,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56044",67.7236858532128,40.0638655040711
64.7088948604596,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56049",70.5131367510122,42.8533164018706
74.2965035992807,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56051",80.1007454898334,52.4409251406918
62.0552484539791,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56078",67.8594903445318,40.1996699953902
65.3027710562746,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56085",71.1070129468273,43.4471925976856
63.0419309263582,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56086",68.8461728169108,41.1863524677692
58.4104225666629,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56087",64.2146644572156,36.554844108074
62.5658802731755,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"56088",68.3701221637282,40.7103018145866
60.5345799165733,22.8299553375499,25.5304080383053,11.4561775814276,4.34889895952726,5.80424189055267,16.6384041318461,-7.45428465011704,18.4932832539566,-17.559987162878,-4.83241326959896,-13.5131794862047,-28.8825545861683,2.05975949585508,8.57906746145945,22.3049233454878,5.57681536185849,"57003",66.338821807126,38.6790014579844
