"id"	"parcarea"	"geometry"
"2679"	167.765	"c(146895.473, 142889.095)"
"2710"	453.609	"c(150008.854, 151418.833)"
"2721"	1262.0323	"c(147845.964, 141959.78)"
"2723"	606.1604	"c(170727.398, 158059.518)"
"2725"	1165.7777	"c(145387.86, 153428.7)"
"2744"	531.476	"c(146379.63, 147917.057)"
"2762"	500.6815	"c(145496.029, 153098.431)"
"2769"	537.01	"c(171239.823, 131364.87)"
"2771"	365.4356	"c(180351.795, 129275.709)"
"2778"	1970.6766	"c(166810.28, 139952.191)"
"2780"	739.0266	"c(152846.8, 155970.9)"
"2783"	456.8564	"c(172441.158, 138923.228)"
"2797"	161.0026	"c(157959.023, 135559.819)"
"2798"	744.9222	"c(151693.721, 128945.772)"
"2800"	419.4471	"c(151994.081, 156021.781)"
"2816"	413.9404	"c(183201.681, 129475.325)"
"2825"	525.2833	"c(146898.32, 130545.93)"
"2828"	493.2425	"c(188646.5, 143884.559)"
"2833"	1494.1155	"c(171430.902, 142514.524)"
"2840"	418.2203	"c(150578.352, 151481.548)"
"2857"	551.1122	"c(179326.156, 146396.965)"
"2865"	649.9503	"c(152642.016, 155958.922)"
"2871"	1814.9622	"c(153146.261, 136581.515)"
"2879"	321.5735	"c(151777.752, 153659.905)"
"2884"	660.4209	"c(173192.92, 128521.94)"
"2894"	508.0337	"c(189503.707, 128440.454)"
"179"	2635.4533	"c(212565.064, 53028.383)"
"302"	829.9695	"c(213911.226, 61270.64)"
"379"	295.1307	"c(207952.073, 64347.742)"
"401"	703.4819	"c(235086.323, 66894.622)"
"470"	527.4485	"c(219894.738, 58356.606)"
"537"	503.5924	"c(212349.982, 45153.288)"
"546"	1251.7702	"c(218237.278, 42978.536)"
"561"	4105.8047	"c(210396.606, 55218.602)"
"908"	932.8914	"c(215260.794, 60486.898)"
"1114"	2806.3358	"c(205391.94, 66042.846)"
"1182"	570.5026	"c(212407.701, 52213.5)"
"1598"	472.3155	"c(204136.564, 69505.503)"
"1617"	1442.2034	"c(209227.812, 44201.266)"
"1846"	370.397	"c(204708.432, 65931.386)"
"1877"	1193.7297	"c(212956.472, 60490.898)"
"2082"	342.0894	"c(227822.773, 60857.023)"
"2285"	867.3117	"c(214608.79, 60959.037)"
"2334"	217.9701	"c(214353.382, 60466.328)"
"2379"	2024.5479	"c(207451.881, 43329.689)"
"2381"	1843.9612	"c(210570.931, 65471.85)"
"2408"	1103.9564	"c(213909.64, 60620.995)"
"2443"	1444.0567	"c(214737.347, 61220.276)"
"2605"	1360.1333	"c(227662.185, 59702.916)"
"2645"	2744.4882	"c(207606.004, 72629.458)"
"2839"	904.1532	"c(230907.218, 63446.228)"
"86"	916.5113	"c(228833.098, 119397.825)"
"187"	276.594	"c(225837.178, 117794.645)"
"190"	1950.5375	"c(213033.311, 126174.641)"
"201"	1127.9744	"c(221913.687, 101308.617)"
"266"	1057.6202	"c(215709.792, 95565.514)"
"318"	1982.9566	"c(206712.452, 127229.318)"
"321"	1021.0357	"c(233261.824, 99438.364)"
"346"	144.1379	"c(202061.709, 109528.501)"
"367"	1625.2207	"c(229447.282, 115823.263)"
"403"	749.6817	"c(235039.093, 115521.884)"
"515"	219.6896	"c(199801.159, 122597.664)"
"588"	1310.3001	"c(202835.621, 127891.921)"
"640"	2943.6328	"c(231808.607, 112015.062)"
"687"	674.4907	"c(202497.762, 109057.186)"
"850"	1178.7655	"c(232408.411, 122284.933)"
"883"	502.1283	"c(231816.329, 112074.538)"
"899"	1278.0716	"c(237988.57, 126080.238)"
"911"	383.8545	"c(197972.604, 85804.63)"
"914"	2191.9328	"c(233261.536, 100899.173)"
"931"	565.224	"c(229948.104, 115813.1)"
"1019"	6190.9827	"c(206128.193, 97455.83)"
"1122"	558.6009	"c(238081.495, 121808.328)"
"1195"	249.3407	"c(199890.677, 86305.501)"
"1251"	1077.1139	"c(196457.71, 116513.891)"
"1257"	344.8333	"c(201805.891, 109518.225)"
"1313"	12125.8332	"c(218533.083, 102384.695)"
"1360"	129.2417	"c(195886.069, 97317.843)"
"1387"	816.4092	"c(239345.473, 91228.043)"
"1394"	917.3954	"c(202504.73, 110094.811)"
"1445"	235.2059	"c(197564.988, 121125.259)"
"1470"	512.609	"c(238911.44, 121875.012)"
"1573"	2213.0714	"c(196082.476, 116228.998)"
"1677"	485.4724	"c(202027, 108914.133)"
"1732"	3131.8403	"c(219024.379, 100591.735)"
"1797"	1496.3664	"c(196153.809, 87446.069)"
"1847"	1437.7329	"c(202667.043, 93620.865)"
"1901"	632.5491	"c(201437.055, 108829.842)"
"1937"	1124.1092	"c(241315.93, 89059.365)"
"2109"	104.9165	"c(228012.032, 117473.179)"
"2184"	364.1859	"c(219795.436, 99792.884)"
"2258"	264.4629	"c(214278.814, 126502.986)"
"2324"	1034.6389	"c(222188.139, 103163.572)"
"2340"	4127.9167	"c(207161.777, 101265.247)"
"2413"	1264.7995	"c(233826.89, 92253.75)"
"2460"	1772.9675	"c(197013.676, 123838.867)"
"2478"	1102.8193	"c(225425.929, 115039.203)"
"2495"	11442.166	"c(225812.006, 117360.38)"
"2538"	2297.7722	"c(243392.404, 120614.265)"
"2550"	6437.3963	"c(204511.669, 125524.086)"
"2595"	987.9747	"c(230087.37, 113335.898)"
"2636"	1897.0433	"c(224242.999, 116409.847)"
"2650"	3416.4398	"c(208275.419, 101216.154)"
"2699"	5169.6081	"c(202859.902, 110075.659)"
"2708"	1296.7817	"c(227999.305, 125780.566)"
"2791"	4058.6183	"c(227864.212, 126456.026)"
"36"	122.5317	"c(231206.91, 144031.22)"
"37"	232.7401	"c(232048.333, 149462.405)"
"42"	166.2485	"c(236758.727, 146833.079)"
"44"	3628.7689	"c(201429.09, 137941.081)"
"45"	3601.1691	"c(231210.569, 131009.113)"
"47"	207.3283	"c(234268.261, 150006.616)"
"53"	1002.9381	"c(202759.532, 145297.611)"
"60"	1713.6924	"c(223261.202, 138801.352)"
"68"	472.9321	"c(239441.425, 156251.11)"
"71"	365.4172	"c(232640.728, 148571.485)"
"73"	245.1917	"c(230715.248, 151926.671)"
"74"	1311.1291	"c(239358.932, 139522.487)"
"84"	1670.1736	"c(232581.554, 136697.226)"
"104"	297.3198	"c(240818.94, 147059.975)"
"113"	174.612	"c(237013.095, 147070.389)"
"117"	82.2706	"c(234255.963, 146986.869)"
"126"	819.0334	"c(228495.266, 137326.738)"
"130"	445.2788	"c(243883.804, 154400.297)"
"132"	316.1983	"c(238621.583, 152427.067)"
"137"	733.2925	"c(229656.935, 149868.083)"
"145"	795.4174	"c(244360.249, 144951.374)"
"161"	171.7074	"c(233910.507, 145623.687)"
"170"	147.4415	"c(234432.622, 147375.998)"
"173"	1035.5764	"c(210815.088, 136493.688)"
"174"	201.3362	"c(233287.407, 148017.45)"
"176"	469.3025	"c(237592.69, 143143.928)"
"206"	931.6571	"c(205013.635, 141653.581)"
"208"	1344.1108	"c(214317.966, 134810.967)"
"209"	175.7576	"c(237485.457, 147102.029)"
"210"	550.4626	"c(241969.494, 147038.089)"
"217"	567.9906	"c(231747.63, 150554.91)"
"250"	380.3716	"c(237709.114, 146928.636)"
"254"	956.0182	"c(230036.423, 147609.64)"
"265"	503.4444	"c(234772.336, 147754.221)"
"270"	513.4453	"c(242697.145, 159761.062)"
"284"	239.4335	"c(235165.834, 143335.837)"
"306"	299.5622	"c(241430.17, 152288.364)"
"308"	121.3186	"c(233112.212, 147113.472)"
"314"	1132.133	"c(232981.598, 140503.348)"
"323"	314.6335	"c(235927.107, 136054.85)"
"329"	163.0592	"c(233185.263, 143873.451)"
"333"	245.764	"c(229675.191, 141559.142)"
"343"	509.5029	"c(242489.055, 148651.09)"
"344"	155.3335	"c(235901.856, 145678.319)"
"345"	137.9541	"c(235219.8, 136669.819)"
"348"	1130.7325	"c(194957.224, 134528.538)"
"350"	175.5038	"c(244045.346, 147015.991)"
"359"	2263.0089	"c(212720.641, 137388.134)"
"362"	514.1069	"c(213866.318, 156037.345)"
"368"	161.9888	"c(236264.371, 145276.646)"
"374"	129.022	"c(198175.196, 150562.091)"
"375"	298.7272	"c(240419.124, 154000.31)"
"384"	585.6863	"c(233143.872, 140499.268)"
"389"	150.4829	"c(237929.627, 147288.727)"
"391"	1092.3677	"c(242883.821, 139585.324)"
"393"	2010.9111	"c(214133.125, 134902.98)"
"394"	100.4883	"c(240681.553, 154503.737)"
"395"	410.1951	"c(223105.535, 142928.965)"
"404"	374.5132	"c(239218.945, 143534.735)"
"407"	1606.7693	"c(223239.865, 139130.054)"
"414"	600.8824	"c(194875.913, 134575.177)"
"433"	293.1752	"c(243979.869, 147097.183)"
"434"	241.1637	"c(242409.89, 156660.907)"
"435"	4795.6613	"c(236398.591, 149321.539)"
"437"	179.58	"c(236786.286, 151658.239)"
"439"	171.6122	"c(239309.962, 148902.017)"
"449"	255.5577	"c(209130.317, 139242.512)"
"460"	159.8709	"c(233986.842, 148705.837)"
"466"	4176.292	"c(203549.879, 153847.764)"
"485"	183.5118	"c(234195.282, 152566.325)"
"488"	74.4973	"c(240471.387, 156302.576)"
"492"	395.5305	"c(244135.476, 159938.966)"
"499"	521.551	"c(228848.768, 142802.469)"
"501"	700.8175	"c(229328.322, 141543.484)"
"507"	483.5828	"c(232382.574, 160645.786)"
"509"	4514.173	"c(237953.145, 143179.507)"
"513"	1098.126	"c(240215.344, 137256.241)"
"519"	303.1536	"c(237778.747, 159610.094)"
"522"	274.3803	"c(243913.113, 154183.733)"
"525"	279.0288	"c(233713.525, 152565.98)"
"527"	650.6996	"c(209245.72, 154514.38)"
"529"	1547.5267	"c(228387.788, 138822.07)"
"533"	1292.9967	"c(243592.237, 146357.283)"
"534"	130.5227	"c(239111.647, 147235.93)"
"535"	519.8034	"c(230329.347, 152493.585)"
"538"	353.4791	"c(243858.81, 159290.593)"
"539"	850.5578	"c(239231.104, 140662.623)"
"543"	292.0014	"c(227051.263, 142298.173)"
"544"	1203.3457	"c(237196.147, 131032.057)"
"550"	69.1616	"c(241791.727, 141610.077)"
"553"	646.4985	"c(235296.749, 136719.012)"
"558"	328.5328	"c(242158.626, 145410.302)"
"559"	1002.869	"c(241701.668, 146451.691)"
"573"	171.5747	"c(230767.46, 151970.009)"
"581"	963.3687	"c(225402.444, 151984.216)"
"593"	843.6196	"c(206433.525, 151199.613)"
"600"	446.627	"c(233636.891, 152753.102)"
"601"	177.889	"c(239406.599, 155933.883)"
"603"	1302.7802	"c(205072.2, 140749.05)"
"605"	281.3323	"c(230838.457, 143466.969)"
"607"	876.0917	"c(230908.31, 148051.779)"
"608"	275.995	"c(237247.528, 147265.629)"
"611"	883.5124	"c(233740.45, 145988.866)"
"617"	353.0801	"c(239145.122, 151091.494)"
"625"	630.6539	"c(233778.073, 145752.059)"
"628"	128.1234	"c(237977.62, 159985.542)"
"629"	1052.8239	"c(230238.672, 148394.46)"
"630"	188.9765	"c(240447.755, 149059.027)"
"634"	91.3574	"c(236528.831, 147787.556)"
"638"	561.2845	"c(238030.427, 159642.832)"
"641"	195.279	"c(232594.046, 147475.743)"
"642"	1236.4182	"c(242784.338, 144684.74)"
"644"	193.034	"c(238899.253, 151624.156)"
"648"	1781.7977	"c(242771.337, 135593.334)"
"650"	2972.2511	"c(195200.095, 145970.403)"
"651"	1124.4844	"c(214888.904, 141903.802)"
"658"	370.4026	"c(237636.712, 143507.627)"
"673"	208.1599	"c(236909.215, 150084.661)"
"680"	3266.2643	"c(238989.173, 146859.558)"
"681"	82.4842	"c(229286.543, 137753.344)"
"686"	1275.2005	"c(195658.5, 143622.159)"
"690"	345.8536	"c(212909.15, 154241.238)"
"693"	157.4389	"c(237278.691, 146316.325)"
"699"	182.2339	"c(229304.027, 147190.258)"
"700"	673.0155	"c(232956.929, 148338.17)"
"701"	221.436	"c(235535.239, 151906.75)"
"710"	575.8307	"c(241329.766, 135110.424)"
"720"	3309.4154	"c(222800.764, 146822.453)"
"741"	167.1028	"c(233447.055, 148302.676)"
"746"	280.6207	"c(237253.993, 152597.008)"
"758"	651.5242	"c(236211.936, 138776.924)"
"759"	1654.9698	"c(223475.289, 145983.011)"
"778"	893.1682	"c(196696.743, 130740.628)"
"789"	87.0452	"c(231588.253, 147635.674)"
"811"	138.8833	"c(236080.239, 147810.196)"
"814"	419.1849	"c(231220.856, 157666.658)"
"829"	1030.9617	"c(236065.034, 137232.784)"
"831"	607.5411	"c(201026.684, 131063.872)"
"834"	204.0107	"c(237756.409, 146953.986)"
"836"	319.9012	"c(211832.002, 153860.367)"
"846"	242.5445	"c(237359.998, 152432.251)"
"847"	453.7909	"c(239824.597, 153840.004)"
"848"	1823.2669	"c(240532.557, 148358.332)"
"849"	1095.3815	"c(234086.253, 150011.393)"
"851"	1198.5048	"c(241441.405, 146214.16)"
"854"	144.0679	"c(233857.245, 147341.099)"
"857"	275.3861	"c(234301.303, 150304.498)"
"858"	430.0404	"c(240381.873, 148433.346)"
"874"	288.3467	"c(239869.662, 156047.127)"
"900"	371.5336	"c(234910.561, 148297.42)"
"907"	365.5059	"c(234735.273, 150126.848)"
"920"	102.2749	"c(232998.762, 143723.247)"
"924"	338.0539	"c(236678.104, 152098.339)"
"925"	822.6028	"c(197667.24, 131647.22)"
"928"	518.9361	"c(232491.213, 147108.187)"
"929"	732.1084	"c(229625.682, 147195.065)"
"936"	822.0689	"c(244302.523, 156950.953)"
"937"	308.8432	"c(220769.427, 142364.228)"
"938"	435.9144	"c(236292.499, 146312.809)"
"940"	293.9326	"c(242262.681, 156808.711)"
"942"	2059.352	"c(203557.407, 137812.367)"
"943"	133.3301	"c(228321.872, 145574.776)"
"949"	185.4068	"c(231623.658, 152990.805)"
"953"	608.1688	"c(229914.091, 146424.639)"
"954"	134.0616	"c(199880.154, 151322.81)"
"962"	215.3321	"c(236230.724, 146577.298)"
"964"	154.688	"c(237680.647, 161440.717)"
"970"	2294.0177	"c(225794.053, 155066.195)"
"971"	1235.2562	"c(211941.142, 149824.853)"
"972"	929.6477	"c(242998.776, 159040.245)"
"973"	531.7916	"c(239648.301, 156545.749)"
"979"	1449.6619	"c(234830.888, 131259.095)"
"996"	91.149	"c(228830.022, 146497.208)"
"1000"	315.6448	"c(233490.819, 149343.431)"
"1004"	383.4144	"c(232954.102, 152893.833)"
"1008"	1704.5207	"c(236887.151, 143619.396)"
"1009"	173.9983	"c(230058.493, 142750.954)"
"1041"	1393.6588	"c(213311.858, 145552.503)"
"1047"	608.0224	"c(242619.17, 139839.309)"
"1057"	1024.9781	"c(215217.898, 130359.378)"
"1062"	981.1765	"c(202510.873, 146909.905)"
"1064"	131.9498	"c(233820.492, 149298.77)"
"1065"	899.4536	"c(211673.332, 135199.648)"
"1067"	662.4386	"c(226908.707, 152822.429)"
"1070"	370.2929	"c(231636.752, 150458.548)"
"1072"	341.385	"c(235314.942, 147598.933)"
"1076"	2506.1574	"c(214334.796, 155975.637)"
"1077"	544.8539	"c(198324.764, 130410.327)"
"1081"	1225.1576	"c(241204.903, 135112.566)"
"1084"	1422.0566	"c(203625.786, 136018.902)"
"1087"	952.7535	"c(226596.625, 128817.422)"
"1111"	1000.8577	"c(208647.416, 150296.424)"
"1115"	723.1581	"c(242576.206, 150614.968)"
"1120"	1044.3668	"c(239850.498, 137027.2)"
"1126"	461.4273	"c(242902.189, 160104.448)"
"1135"	56.0979	"c(240817.462, 146693.736)"
"1148"	124.8491	"c(233936.539, 149512.667)"
"1164"	486.2212	"c(239442.72, 155950.423)"
"1183"	487.4909	"c(243851.816, 154105.132)"
"1186"	348.3414	"c(243995.024, 146947.237)"
"1187"	860.1808	"c(235837.494, 134020.841)"
"1207"	173.9983	"c(230058.493, 142750.954)"
"1214"	278.8411	"c(238588.803, 148085.633)"
"1216"	264.0994	"c(230785.686, 151181.235)"
"1228"	367.4589	"c(241950.702, 145326.606)"
"1231"	150.2739	"c(237665.972, 145962.717)"
"1236"	354.033	"c(239143.826, 147359.609)"
"1260"	727.0094	"c(242421.427, 145123.66)"
"1270"	616.8436	"c(232830.683, 140861.324)"
"1285"	120.0678	"c(230895.817, 144617.915)"
"1286"	513.1447	"c(207073.338, 144693.532)"
"1287"	217.1137	"c(231112.08, 149196.873)"
"1293"	823.4487	"c(221684.1, 144632.858)"
"1299"	1022.0444	"c(198552.211, 134910.421)"
"1302"	613.5873	"c(220405.882, 140869.698)"
"1303"	124.5124	"c(241426.176, 145364.135)"
"1304"	429.7742	"c(216633.113, 138319.106)"
"1316"	1951.4187	"c(229300.828, 141784.712)"
"1323"	152.4019	"c(231222.89, 150629.547)"
"1329"	79.3958	"c(233581.609, 148224.911)"
"1337"	835.2667	"c(235993.923, 147552.088)"
"1352"	244.2203	"c(212119.873, 135450.948)"
"1357"	131.421	"c(238539.178, 151630.114)"
"1362"	186.6691	"c(238527.228, 145723.891)"
"1364"	185.9937	"c(233975.612, 144935.789)"
"1373"	145.2906	"c(228856.577, 144231.975)"
"1381"	88.2434	"c(230640.959, 142915.966)"
"1390"	106.9807	"c(237321.908, 148045.475)"
"1408"	94.7658	"c(210980.295, 135466.044)"
"1409"	1015.1204	"c(222778.87, 144165.094)"
"1415"	302.3372	"c(231135.069, 142045.51)"
"1432"	84.8996	"c(241507.516, 148629.221)"
"1433"	178.3062	"c(235555.044, 151786.826)"
"1439"	130.2066	"c(239864.577, 153450.784)"
"1441"	193.0803	"c(230078.552, 142054.896)"
"1447"	730.5979	"c(232560.547, 148817.881)"
"1453"	811.0234	"c(207275.971, 143819.317)"
"1467"	121.2656	"c(236835.533, 153395.397)"
"1469"	238.7601	"c(240424.263, 154298.158)"
"1471"	454.067	"c(244405.398, 159347.923)"
"1474"	631.1097	"c(227055.889, 144283.512)"
"1475"	747.6331	"c(240509.287, 148450.464)"
"1480"	1388.8123	"c(233749.455, 150049.413)"
"1487"	609.4587	"c(226415.006, 146582.371)"
"1513"	2629.0383	"c(220263.177, 146104.127)"
"1522"	141.0268	"c(231040.169, 142423.741)"
"1525"	1062.1205	"c(218893.51, 158130.09)"
"1536"	572.4916	"c(223062.811, 138034.413)"
"1547"	566.4681	"c(239014.355, 146572.701)"
"1568"	8537.3649	"c(197283.656, 131005.818)"
"1581"	669.2185	"c(233128.371, 152080.371)"
"1595"	302.2145	"c(239460.981, 143741.655)"
"1601"	877.489	"c(242230.447, 144766.183)"
"1608"	361.0599	"c(231687.442, 143906.111)"
"1611"	352.3503	"c(242308.774, 147955.246)"
"1613"	1039.8315	"c(235421.067, 147621.037)"
"1633"	781.737	"c(234081.197, 154004.118)"
"1638"	260.1056	"c(236421.245, 146378.718)"
"1646"	152.2203	"c(238667.061, 145329.933)"
"1650"	12226.0515	"c(235799.448, 147731.748)"
"1658"	1262.878	"c(239903.105, 136945.05)"
"1659"	398.7351	"c(241350.725, 151850.735)"
"1662"	552.9309	"c(197993.902, 131797.463)"
"1665"	706.0108	"c(216428.616, 138643.515)"
"1679"	202.3644	"c(195055.661, 132482.249)"
"1680"	164.3439	"c(223434.279, 143833.904)"
"1682"	930.3099	"c(236615.732, 141204.077)"
"1689"	29.6032	"c(240228.233, 154533.08)"
"1697"	87.3613	"c(237073.76, 148521.893)"
"1700"	867.0004	"c(229507.593, 143779.218)"
"1707"	4123.9813	"c(201441.408, 145625.693)"
"1712"	2189.2566	"c(229233.426, 143407.664)"
"1713"	912.4021	"c(238302.077, 140163.851)"
"1717"	326.4243	"c(233257.34, 142003.133)"
"1724"	840.4321	"c(227511.678, 138665.362)"
"1728"	1823.3191	"c(205012.652, 130764.143)"
"1730"	755.4959	"c(233993.403, 148770.168)"
"1735"	123.855	"c(235863.922, 146723.541)"
"1741"	266.469	"c(235597.565, 152313.33)"
"1742"	4792.0684	"c(203408.738, 154587.378)"
"1746"	232.837	"c(238234.516, 146992.413)"
"1747"	1177.5507	"c(227156.344, 138235.584)"
"1752"	267.714	"c(233445.049, 148791.463)"
"1755"	786.4672	"c(243419.5, 150862.777)"
"1758"	563.7156	"c(240444.189, 156118.083)"
"1761"	1648.298	"c(198587.453, 150305.697)"
"1767"	584.5198	"c(234523.74, 149615.144)"
"1770"	1041.4274	"c(216299.359, 140476.485)"
"1776"	1132.133	"c(232981.598, 140503.348)"
"1777"	162.4412	"c(226423.442, 129133.665)"
"1778"	599.6229	"c(216463.893, 138195.706)"
"1789"	233.9049	"c(231170.665, 143451.368)"
"1804"	78.3263	"c(236153.98, 148646.397)"
"1805"	774.9268	"c(244156.628, 156840.522)"
"1820"	183.5537	"c(233282.07, 143993.05)"
"1825"	103.4684	"c(234739.497, 142900.905)"
"1827"	2178.8045	"c(234839.269, 138990.19)"
"1851"	1129.5383	"c(207287.219, 150131.712)"
"1853"	1228.6627	"c(200231.107, 132083.093)"
"1862"	108.2431	"c(234715.071, 146899.148)"
"1867"	455.0931	"c(239473.855, 152298.614)"
"1873"	819.0475	"c(242035.274, 129949.833)"
"1880"	933.5615	"c(217291.502, 153090.656)"
"1887"	202.242	"c(234846.443, 150617.628)"
"1888"	469.0521	"c(232949.351, 142313.697)"
"1893"	877.2149	"c(217779.522, 137692.926)"
"1894"	197.8782	"c(233245.99, 141675.951)"
"1907"	205.2624	"c(230663.93, 152603.138)"
"1910"	53.6727	"c(236920.508, 148220.397)"
"1911"	1142.7922	"c(227838.464, 151436.477)"
"1915"	180.9576	"c(228803.578, 145725.881)"
"1951"	834.0381	"c(233197.957, 140547.933)"
"1963"	930.0488	"c(196461.538, 155659.204)"
"1969"	1086.2567	"c(216020.421, 130606.996)"
"2041"	347.234	"c(236357.7, 146234.793)"
"2073"	340.7557	"c(241884.65, 147524.507)"
"2085"	845.3643	"c(211029.956, 143233.73)"
"2091"	4655.0132	"c(237948.849, 143344.749)"
"2097"	295.664	"c(242444.679, 152964.478)"
"2111"	520.512	"c(237549.316, 152092.167)"
"2142"	233.8838	"c(223310.093, 141752.495)"
"2156"	423.1214	"c(242718.531, 146362.404)"
"2164"	492.7019	"c(199856.602, 154161.62)"
"2165"	198.0436	"c(233597.981, 149104.293)"
"2166"	1307.002	"c(200963.407, 132587.002)"
"2169"	596.9733	"c(214001.449, 148522.942)"
"2170"	37.639	"c(237001.323, 148891.223)"
"2174"	1099.5132	"c(232842.093, 140754.768)"
"2176"	1657.1931	"c(209587.826, 156773.401)"
"2191"	651.2452	"c(232998.554, 152230.517)"
"2205"	2527.3287	"c(212131.652, 154402.564)"
"2212"	582.1893	"c(236446.045, 150040.402)"
"2220"	1223.183	"c(199285.737, 141171.828)"
"2247"	120.3295	"c(236433.618, 146603.633)"
"2252"	1121.3613	"c(200494.619, 130862.147)"
"2254"	860.3975	"c(212563.568, 134936.09)"
"2261"	88.455	"c(236939.744, 149018.643)"
"2267"	893.3357	"c(213884.531, 132764.61)"
"2284"	417.4021	"c(201231.38, 132627.577)"
"2294"	1575.3309	"c(239718.809, 155292.735)"
"2308"	1002.7944	"c(238842.047, 139878.232)"
"2311"	279.1665	"c(226292.83, 143939.758)"
"2315"	1118.6317	"c(224775.398, 145348.514)"
"2354"	207.5059	"c(236929.92, 146329.094)"
"2370"	199.7413	"c(235135.043, 146506.895)"
"2377"	545.0374	"c(212878.695, 128713.343)"
"2378"	1811.4185	"c(223105.288, 143273.725)"
"2385"	922.2916	"c(200220.606, 130352.112)"
"2388"	441.8483	"c(210646.025, 134464.124)"
"2392"	167.4582	"c(232890.249, 143623.979)"
"2393"	227.9177	"c(230103.557, 147520.913)"
"2397"	335.5596	"c(241639.058, 145111.888)"
"2405"	283.9544	"c(238260.349, 150754.35)"
"2416"	109.291	"c(239173.379, 152255.611)"
"2417"	1389.9677	"c(198490.089, 130352.265)"
"2420"	62.7582	"c(243002.443, 156261.788)"
"2423"	220.3465	"c(239596.683, 158191.2)"
"2428"	181.4303	"c(199260.09, 150109.186)"
"2429"	665.1895	"c(234504.42, 143101.363)"
"2431"	404.2533	"c(221800.792, 144493.828)"
"2439"	385.726	"c(201530.888, 131846.388)"
"2470"	295.5328	"c(243119.817, 166972.582)"
"2477"	2264.0501	"c(197219.862, 156180.774)"
"2480"	505.5993	"c(240667.46, 155702.721)"
"2490"	696.5118	"c(240074.292, 147021.763)"
"2491"	88.2135	"c(244315.569, 159753.015)"
"2494"	275.6843	"c(236055.081, 147090.718)"
"2496"	1582.5779	"c(232047.095, 146783.914)"
"2499"	546.57	"c(231951.249, 131082.249)"
"2522"	1363.7998	"c(200427.223, 151716.505)"
"2527"	479.4463	"c(233662.377, 146698.666)"
"2531"	183.8419	"c(222073.38, 143036.712)"
"2532"	4901.2342	"c(202714.021, 144782.521)"
"2535"	1369.8295	"c(236949.117, 129657.897)"
"2536"	384.7803	"c(233020.426, 147427.171)"
"2544"	1339.1726	"c(232345.512, 140769.309)"
"2548"	362.7746	"c(229600.135, 142554.236)"
"2553"	549.5684	"c(218078.477, 138082.86)"
"2557"	95.4113	"c(236673.587, 149085.801)"
"2562"	454.0981	"c(240020.782, 155227.74)"
"2592"	78.3321	"c(236147.613, 149216.845)"
"2597"	1199.2787	"c(232351.4, 136856.559)"
"2598"	1201.1597	"c(229541.503, 152118.884)"
"2599"	512.9562	"c(240101.525, 147211.491)"
"2602"	789.876	"c(212544, 155277.402)"
"2610"	783.1093	"c(235086.099, 161075.047)"
"2623"	74.6698	"c(236675.099, 146794.862)"
"2629"	193.4432	"c(237596.596, 147100.34)"
"2642"	2241.5065	"c(220159.407, 143941.905)"
"2643"	884.8285	"c(244321.197, 146446.06)"
"2644"	434.8226	"c(229701.791, 143443.356)"
"2648"	200.3515	"c(230678.243, 142059.53)"
"2656"	964.0023	"c(210978.82, 130228.584)"
"2664"	2990.7752	"c(244177.99, 128745.961)"
"2667"	361.9473	"c(236731.883, 149422.448)"
"2675"	202.1723	"c(242745.606, 148384.123)"
"2686"	1874.0528	"c(236769.654, 137304.533)"
"2694"	217.8338	"c(226057.937, 143984.708)"
"2695"	612.2625	"c(243921.681, 158356.017)"
"2706"	515.3702	"c(233234.877, 152666.645)"
"2711"	327.8378	"c(218620.886, 157268.672)"
"2716"	1043.2944	"c(241716.216, 128874.371)"
"2730"	101.7512	"c(212240.18, 153927.043)"
"2740"	234.1664	"c(236784.077, 141049.994)"
"2743"	349.9734	"c(220526.763, 138968.295)"
"2750"	3033.7445	"c(235381.115, 160733.028)"
"2752"	1025.7445	"c(222492.528, 157076.462)"
"2766"	285.8161	"c(229651.413, 142988.955)"
"2768"	215.4227	"c(233962.448, 146312.785)"
"2774"	301.259	"c(231888.688, 143591.309)"
"2775"	278.6225	"c(231250.542, 142603.709)"
"2776"	69.3183	"c(242723.091, 148353.499)"
"2782"	690.6369	"c(194888.188, 132767.774)"
"2793"	619.3772	"c(230290.755, 146456.961)"
"2796"	667.934	"c(241873.198, 150742.772)"
"2809"	507.943	"c(234813.746, 147065.1)"
"2820"	880.6747	"c(224937.598, 149381.94)"
"2822"	475.3023	"c(239049.137, 147533.867)"
"2824"	146.5675	"c(231600.265, 146043.681)"
"2866"	458.0971	"c(231054.315, 146804.841)"
"2867"	77.0798	"c(243049.48, 162770.731)"
"2875"	254.9094	"c(238928.875, 152863.035)"
"2898"	979.4843	"c(220557.642, 138602.735)"
"2911"	509.1049	"c(225971.253, 149753.595)"
"75"	204.6633	"c(253448.695, 42984.06)"
"154"	1572.637	"c(251778.573, 38810.898)"
"215"	145.3927	"c(253740.27, 42177.655)"
"301"	222.498	"c(253717.209, 42179.921)"
"315"	310.3987	"c(255146.438, 44126.853)"
"316"	160.0292	"c(254205.377, 41936.779)"
"356"	1392.8465	"c(251322.027, 42995.422)"
"406"	210.5041	"c(246306.394, 77281.697)"
"447"	1360.631	"c(248978.92, 28856.909)"
"471"	2114.1411	"c(250374.295, 28083.741)"
"497"	688.2901	"c(253270.765, 28818.8)"
"502"	360.0681	"c(255014.287, 42289.289)"
