"id","qnb","mvinyr","prfuse","csmptv","weight","pvwlbn","pvwlid","pvwlod","prvwel","rwtank","rwtkrp","rwusbn","rwusid","rwusod","rwtuse","otsrid","otsrod","otsodc","mncdsv","mnnmsv","dtcdsv","dtnmsv","pvcdsv","pvnmsv","dtbtor","byp1","byp2","byp3","byp4","byp5","byp6","byp7","byp8","byp9","ocpp1","ocpp2","ocpp3","ocpp4","ocpp5","ocpp6","ocpp7","ocpp8","ocpp9","hhs_0_19","hhs_20_64","hhs_65_95","hhstt","hhspo_0_19","hhspo_20_64","hhspo_65_95","hhsttpo","hhs_20_95","hhspo_20_95","eqadlt","eqadpo","rprage","rprgen","rprjob","rped6c","rped4c","income","inceqa","iceqac1","iceqac2","inccat","fseaid","dfpay","TEH","dwowsh","dwltyp","dwcsy9","dwcsy6","dwcsy5","livara","lareqa","nbktch","nblvrm","nbbdrm","nbbtrm","nbtoil","pldisw","pmnpol","pmnprp","tmppol","tmpprp","garden","dshwas","dshwrp","dshwas_3lvs","wasmch","wasmrp","wasmch_3lvs","bath","bathrp","bath_3lvs","shower","shwrrp","shower_3lvs","bthshw","btshrp","efshhd","efshrp","efshhd_3lvs","eftoil","eftlrp","eftoil_3lvs","eftech","efterp","drtoil","drtlrp","drtoil_3lvs","aoi","hlpwtk","cfdiwq","ppusvl","bdgmtr","lmtmtr","dwelocp","csptdo","cspppd","cspdwo","cspeqa","cspeqo"
934,1878,1982,"no",73.92,1.134934,"yes","yes","yes","both","yes","no","no","no","no","no","yes","yes","no","63045","Lierneux","63000","Verviers","60000","Liege","SWDE",1951,1956,1981,NA,NA,NA,NA,NA,NA,1,1,0.25,NA,NA,NA,NA,NA,NA,0,3,0,3,0,2.25,0,2.25,3,2.25,2,1.625,63,"M","manager","university","university",4750,28500,"average","higher","higher","no","no",0.626116,"owner - mortgage loan","4 facades","Before 1875","Before 1919","Before 1945",NA,NA,"1","2","3 or more","2","3 or more","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","no","yes","yes","yes","recent_replaced","both","shower","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.942307692307692,78.4457142857143,67.5068493150685,95.5198956294847,101.260273972603,132.25831702544
935,919,2014,"no",28.74,0.901312,"no","no","no","no","no","no","no","no","no","no","no","no","no","54010","Comines-Warneton","54000","Mouscron","50000","Hainaut","SWDE",1970,1994,1996,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,0,3,1,2,0,3,2,2,1.8,1.8,44,"F","state employee",NA,NA,1750,11666.6666666667,"precarious","modest","modest","no","no",0.720591,"owner - mortgage loan","2 facades","1919-1945","1919-1945","Before 1945",144,80,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","yes","recent_replaced","no","no","no","yes","yes","recent_replaced","shower","shower","yes","yes","recent_replaced","yes","no","yes","yes","yes","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.942307692307692,30.4995918367347,26.2465753424658,27.8535085266984,43.7442922374429,46.4225142111639
936,1705,2002,"no",53,0.584959,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","62108","Vise","62000","Liege","60000","Liege","CILE",1951,1951,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,63,"M","(pre)retired","technique","vocation",2250,18000,"modest","modest","modest","no","no",0.966054,"owner","4 facades","2001-2005","2001 and after","2001 and after",106,70.6666666666667,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.707058823529412,"no","rather confident","yes","no","no",0.903846153846154,58.6382978723404,72.6027397260274,80.3264354415622,96.8036529680365,107.101913922083
937,3109,1991,"no",155.76,0.788658,"no","no","no","no","no","no","no","no","no","no","no","no","no","64065","Saint-Georges-Sur-Meuse","64000","Waremme","60000","Liege","SWDE",1948,1951,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0,1,1,2,2,2,1.5,1.5,66,"M","freelancer","higher not university","university",4750,38000,"average","higher","higher","no","no",1.292343,"owner","4 facades","Before 1875","Before 1919","Before 1945",280,186.666666666667,"1","2","3 or more","2","2","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","both","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.942307692307692,165.296326530612,213.369863013699,226.433324014537,284.493150684931,301.91109868605
938,5567,2003,"no",47,2.864138,"no","no","no","no","no","no","no","no","no","no","no","no","no","62063","Liege","62000","Liege","60000","Liege","CILE",1971,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,1,1,43,"F","private sector","higher not university","university",1250,15000,"modest","modest","modest","no","no",1.552587,"renter - social or public","appartment/studio","1946-1970","1946-1970","1946-1970",85,85,"1","1","1","1","1","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","yes","shower","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",1,47,128.767123287671,128.767123287671,128.767123287671,128.767123287671
939,1707,1974,"no",81,1.252074,"no","no","no","no","no","no","no","no","no","no","no","no","no","63061","Raeren","63000","Verviers","60000","Liege","SWDE",1941,1944,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,73,"M","(pre)retired","higher not university","university",2250,18000,"modest","modest","modest","no","no",1.443475,"renter - private sector","4 facades","1971-1980","1971-1990","1971-1990",100,66.6666666666667,"1","1","1","1","1","no","no","no","no","no","yes","no","no","no","yes","yes","recent_replaced","yes","no","yes","no","no","no","bathtub","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","confident","yes","no","no",1,81,110.958904109589,110.958904109589,147.945205479452,147.945205479452
940,10381,1973,"no",24.94,1.403714,"no","no","no","no","no","no","no","no","no","no","no","no","no","62079","Oupeye","62000","Liege","60000","Liege","SWDE",1944,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,1,1,1,1,1,1,70,"F","(pre)retired","before highschool","before highschool",1250,15000,"modest","modest","modest","no","no",0.973314,"renter - social or public","3 facades","1946-1970","1946-1970","1946-1970",129,129,"1","1","3 or more","1","1","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","yes","shower","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","neither confident nor suspicious","yes","no","no",0.923076923076923,27.0183333333333,68.3287671232877,74.0228310502283,68.3287671232877,74.0228310502283
941,9605,2013,"no",44,0.622602,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","25091","Rixensart","25000","Nivelles","20002","Brabant wallon","IECBW",1951,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,1,1,63,"F","(pre)retired",NA,NA,1250,15000,"modest","modest","modest","no","no",1.294401,"owner","2 facades","1919-1945","1919-1945","Before 1945",111,111,"1","1","2","1","1","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","no","no",0.823529411764706,"no","confident","yes","no","no",1,44,120.547945205479,120.547945205479,120.547945205479,120.547945205479
942,11697,1975,"no",68.71,0.508812,"no","no","no","no","yes","no","yes","no","yes","outdoor","no","yes","yes","61028","Heron","61000","Huy","60000","Liege","SWDE",1946,1946,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,68,"M","(pre)retired","higher not university","university",2750,22000,"modest","average","average","no","no",1.008214,"owner","4 facades","1971-1980","1971-1990","1971-1990",120,80,"1","1","3 or more","2","2","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","recent_replaced","both","both","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.807692307692308,85.0695238095238,94.1232876712329,116.533594259622,125.497716894977,155.378125679496
943,6369,2006,"no",67,1.21199,"no","no","no","no","no","no","no","no","no","no","no","no","no","62120","Flemalle","62000","Liege","60000","Liege","CILE",1981,1981,2009,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,0,3,1,2,0,3,2,2,1.8,1.8,33,"M","state employee","higher not university","university",3250,21666.6666666667,"modest","average","average","no","no",0.836008,"owner - mortgage loan","2 facades","1919-1945","1919-1945","Before 1945",80,44.4444444444444,"1","1","2","1","1","no","no","no","no","no","no","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","yes","no","yes","yes","no","no","no","no",0.883529411764706,"no","rather confident","yes","no","no",0.942307692307692,71.1020408163265,61.1872146118721,64.9333706085174,101.978691019787,108.222284347529
944,5971,2006,"no",102.95,0.560898,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","25043","Incourt","25000","Nivelles","20002","Brabant wallon","SWDE",1964,1979,2007,2011,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,2,2,0,4,2,2,0,4,2,2,2.1,2.1,50,"M","private sector","university","university",4250,24285.7142857143,"modest","average","average","no","no",0.963901,"owner - mortgage loan","4 facades","1946-1970","1946-1970","1946-1970",150,71.4285714285714,"1","1","3 or more","2","2","yes","no","no","no","no","yes","yes","no","yes","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","yes","yes","recent_replaced","yes","no","yes","yes","yes","no","no","no",0.728235294117647,"no","rather confident","yes","no","no",0.923076923076923,111.529166666667,70.513698630137,76.3898401826484,134.311806914547,145.504457490759
945,13726,1985,"no",54.75,0.564243,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","52063","Seneffe","52000","Charleroi","50000","Hainaut","SWDE",1945,1944,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,70,"F","(pre)retired","higher not university","university",5250,42000,"higher","higher","higher","no","no",0.446557,"owner","4 facades","1946-1970","1946-1970","1946-1970",180,120,"1","1","3 or more","1","1","no","no","no","no","no","yes","yes","no","yes","yes","yes","recent_replaced","no","no","no","yes","yes","recent_replaced","shower","shower","no","no","no","yes","yes","recent_replaced","yes","yes","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.961538461538462,56.94,75,78,100,104
946,40000,1997,"no",89,1.122616,"no","no","no","no","no","no","no","no","no","no","no","yes","no","57081","Tournai","57000","Tournai","50000","Hainaut","SWDE",1951,1954,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,63,"F","unemployed","university","university",4750,38000,"average","higher","higher","no","no",0.748876,"owner - mortgage loan","4 facades","1875-1918","Before 1919","Before 1945",210,140,"1","1","3 or more","2","2","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","both","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.846153846153846,105.181818181818,121.917808219178,144.084682440847,162.557077625571,192.112909921129
947,4183,2011,"no",81.11,0.584959,"no","no","no","no","no","no","no","no","no","no","no","no","no","63072","Spa","63000","Verviers","60000","Liege","SWDE",1958,1959,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,56,"M","incapable","highschool","highschool",2750,22000,"modest","average","average","no","no",1.182571,"owner - mortgage loan","appartment/studio","2006 and after","2001 and after","2001 and after",80,53.3333333333333,"1","1","1","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","yes","recent_replaced","no","no","no","yes","yes","recent_replaced","shower","shower","no","no","no","yes","yes","recent_replaced","yes","yes","no","no","no",0.883529411764706,"no","confident","yes","no","no",0.961538461538462,84.3544,111.109589041096,115.55397260274,148.146118721461,154.07196347032
948,7552,1997,"no",49,0.780099,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","57081","Tournai","57000","Tournai","50000","Hainaut","SWDE",1946,1948,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,68,"M","(pre)retired",NA,NA,2250,18000,"modest","modest","modest","no","no",0.893531,"owner","3 facades","1875-1918","Before 1919","Before 1945",121,80.6666666666667,"1","1","3 or more","1","2","no","no","no","no","no","yes","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","rather confident","yes","no","no",0.961538461538462,50.96,67.1232876712329,69.8082191780822,89.4977168949772,93.0776255707763
949,12063,1982,"no",63,1.801821,"no","no","no","no","no","no","no","no","no","no","no","no","no","62003","Ans","62000","Liege","60000","Liege","CILE",1951,1952,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,1,0,1,2,1,1.5,1,63,"M","worker",NA,NA,1750,14000,"modest","modest","modest","no","no",1.463867,"renter - social or public","2 facades","1971-1980","1971-1990","1971-1990",45,30,"0","0","2","1","0","no","no","no","no","no","no","no","no","no","yes","no","yes","yes","yes","recent_replaced","no","no","no","bathtub","bathtub","no","no","no","yes","yes","recent_replaced","yes","yes","no","no","no",0.883529411764706,"no","confident","yes","no","no",1,63,86.3013698630137,172.602739726027,115.068493150685,172.602739726027
950,10331,2010,"no",41.14,0.503289,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","55010","Enghien","55000","Soignies","50000","Hainaut","SWDE",1944,1942,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,72,"F","(pre)retired","highschool","highschool",2750,22000,"modest","average","average","no","no",0.620551,"owner","2 facades","1971-1980","1971-1990","1971-1990",128,85.3333333333333,"1","1","2","1","1","no","no","no","no","no","yes","yes","yes","recent_replaced","yes","no","yes","yes","yes","recent_replaced","no","no","no","bathtub","bathtub","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","rather confident","yes","no","no",0.884615384615385,46.5060869565217,56.3561643835616,63.7069684335914,75.1415525114155,84.9426245781219
951,9050,1987,"no",39.3,0.788658,"no","no","no","no","no","no","yes","yes","yes","both","yes","yes","no","63038","Jalhay","63000","Verviers","60000","Liege","SWDE",1931,1928,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,86,"F","(pre)retired","before highschool","before highschool",2750,22000,"modest","average","average","no","no",0.594678,"owner","2 facades","Before 1875","Before 1919","Before 1945",66,44,"1","1","2","1","2","no","no","no","no","no","yes","no","no","no","yes","yes","recent_replaced","no","no","no","yes","no","yes","shower","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","confident","yes","no","no",NA,NA,53.8356164383562,NA,71.7808219178082,NA
953,11405,1966,"no",48,0.633188,"no","no","no","no","yes","yes","yes","no","yes","outdoor","no","yes","yes","62118","Grace-Hollogne","62000","Liege","60000","Liege","CILE",1945,1973,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0,1,1,2,2,2,1.5,1.5,69,"F","(pre)retired","highschool","highschool",1750,14000,"modest","modest","modest","no","no",1.13117,"owner","2 facades","1919-1945","1919-1945","Before 1945",112,74.6666666666667,"1","1","3 or more","1","2","no","no","no","no","no","yes","no","no","no","yes","yes","recent_replaced","yes","yes","recent_replaced","no","no","no","bathtub","bathtub","no","no","no","no","no","no","no","no","no","no","no",1,"no","confident","yes","no","no",1,48,65.7534246575343,65.7534246575343,87.6712328767123,87.6712328767123
954,8988,2010,"no",288,0.818097,"no","no","no","no","no","no","no","no","no","no","no","no","no","64034","Hannut","64000","Waremme","60000","Liege","SWDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no",NA,"owner - mortgage loan","appartment/studio","1946-1970","1946-1970","1946-1970",63,NA,"1","1","1","1","1","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","yes","recent_replaced","shower","shower","no","no","no","no","no","no","no","no","no","no","no",1,"no","rather confident","yes","no","no",NA,NA,NA,NA,NA,NA
955,12418,2007,"no",99.77,0.399688,"no","no","no","no","yes","no","yes","yes","yes","both","yes","yes","no","25014","Braine-L'alleud","25000","Nivelles","20002","Brabant wallon","SWDE",1966,1968,1999,2001,2005,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,3,2,0,5,3,2,0,5,2,2,2.4,2.4,48,"M","private sector","university","university",3750,18750,"modest","modest","average","no","no",1.059631,"owner - mortgage loan","4 facades","2006 and after","2001 and after","2001 and after",180,75,"1","1","3 or more","2","3 or more","no","no","no","yes","no","yes","no","no","no","yes","no","yes","yes","no","yes","yes","no","yes","both","none","yes","no","yes","yes","no","yes","yes","no","no","no","no",0.728235294117647,"no","neither confident nor suspicious","yes","no","no",0.942307692307692,105.878367346939,54.6684931506849,58.0155437517473,113.892694063927,120.865716149473
956,662,1972,"no",126.12,0.538871,"no","no","no","no","no","no","no","no","no","no","no","no","no","25005","Beauvechain","25000","Nivelles","20002","Brabant wallon","SWDE",1936,1962,1996,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,3,1,1,1,3,2,2,1.8,1.8,78,"M","(pre)retired","university","university",1750,11666.6666666667,"precarious","modest","modest","no","no",2.852865,"owner","4 facades","Before 1875","Before 1919","Before 1945",200,111.111111111111,"1","1","3 or more","1","2","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","no","no",1,"no","confident","yes","no","no",1,126.12,115.178082191781,115.178082191781,191.963470319635,191.963470319635
957,10353,1992,"no",87.6,0.57861,"no","no","no","no","yes","no","no","no","no","no","no","no","no","56078","Thuin","56000","Thuin","50000","Hainaut","SWDE",1958,1954,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,2,0,2,2,2,1.5,1.5,60,"F","(pre)retired","professional","vocation",3250,26000,"average","average","average","no","no",1.077854,"owner - mortgage loan","4 facades","1991-2000","1991-2000","1991-2000",200,133.333333333333,"1","1","3 or more","1","1","no","no","no","no","no","yes","no","no","no","yes","yes","recent_replaced","yes","no","yes","yes","no","yes","both","none","yes","yes","recent_replaced","yes","yes","recent_replaced","yes","yes","no","no","no",0.728235294117647,"no","confident","yes","no","no",0.942307692307692,92.9632653061225,120,127.34693877551,160,169.795918367347
958,8103,2008,"no",22.83,1.696051,"no","no","no","no","yes","no","no","no","no","no","no","no","no","56086","Ham-Sur-Heure-Nalinnes","56000","Thuin","50000","Hainaut","SWDE",1925,1925,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,0,0,2,2,2,2,1.5,1.5,89,"M","(pre)retired","higher not university","university",2250,18000,"modest","modest","modest","no","no",0.529775,"renter - private sector","appartment/studio","1919-1945","1919-1945","Before 1945",66,44,"1","1","1","1","1","no","no","no","no","no","no","yes","no","yes","yes","no","yes","yes","no","yes","no","no","no","bathtub","none","no","no","no","no","no","no","no","no","no","no","no",1,"no","rather confident","yes","no","no",1,22.83,31.2739726027397,31.2739726027397,41.6986301369863,41.6986301369863
